product_id,timestamp,demand_score
P0098,2025-05-12 15:00:07.107132,0.18
P0098,2025-07-06 15:00:07.107144,0.2
P0098,2025-06-17 15:00:07.107156,0.26
P0098,2025-06-06 15:00:07.107168,0.66
P0098,2025-05-12 15:00:07.107179,0.82
P0098,2025-05-27 15:00:07.107191,0.69
P0098,2025-07-06 15:00:07.107205,0.12
P0098,2025-05-29 15:00:07.107223,0.49
P0098,2025-06-01 15:00:07.107243,0.65
P0098,2025-05-20 15:00:07.107273,0.82
P0098,2025-06-18 15:00:07.107285,0.47
P0098,2025-06-03 15:00:07.107296,0.42
P0098,2025-06-07 15:00:07.107308,0.29
P0098,2025-07-10 15:00:07.107320,0.5
P0098,2025-06-24 15:00:07.107332,0.88
P0098,2025-06-08 15:00:07.107345,0.63
P0098,2025-05-30 15:00:07.107372,0.18
P0098,2025-05-21 15:00:07.107392,0.26
P0098,2025-07-02 15:00:07.107409,0.39
P0098,2025-06-26 15:00:07.107428,0.61
P0098,2025-06-11 15:00:07.107445,0.23
P0098,2025-06-24 15:00:07.107479,0.42
P0098,2025-07-06 15:00:07.107497,0.21
P0098,2025-05-15 15:00:07.107509,0.49
P0098,2025-05-12 15:00:07.107521,0.74
P0098,2025-06-20 15:00:07.107533,0.95
P0098,2025-05-26 15:00:07.107552,0.94
P0098,2025-05-25 15:00:07.107579,0.52
P0098,2025-06-26 15:00:07.107596,0.38
P0098,2025-06-02 15:00:07.107608,0.91
P0099,2025-07-04 15:00:07.107620,0.18
P0099,2025-06-13 15:00:07.107632,0.19
P0099,2025-06-06 15:00:07.107643,0.19
P0099,2025-05-19 15:00:07.107655,0.92
P0099,2025-05-12 15:00:07.107666,0.59
P0099,2025-06-16 15:00:07.107678,0.72
P0099,2025-06-20 15:00:07.107689,0.82
P0099,2025-05-17 15:00:07.107701,0.37
P0099,2025-06-09 15:00:07.107714,0.74
P0099,2025-06-28 15:00:07.107726,0.89
P0099,2025-05-21 15:00:07.107737,0.5
P0099,2025-07-06 15:00:07.107749,0.29
P0099,2025-07-06 15:00:07.107760,0.58
P0099,2025-07-07 15:00:07.107777,0.87
P0099,2025-05-22 15:00:07.107800,0.37
P0099,2025-06-17 15:00:07.107812,0.35
P0099,2025-06-14 15:00:07.107824,0.97
P0099,2025-05-31 15:00:07.107835,0.74
P0099,2025-06-22 15:00:07.107847,0.64
P0099,2025-05-25 15:00:07.107858,0.86
P0099,2025-06-27 15:00:07.107870,0.24
P0099,2025-06-11 15:00:07.107881,0.8
P0099,2025-07-10 15:00:07.107893,0.2
P0099,2025-07-05 15:00:07.107904,0.17
P0099,2025-06-11 15:00:07.107917,0.72
P0099,2025-06-04 15:00:07.107937,0.92
P0099,2025-05-18 15:00:07.107958,0.49
P0099,2025-06-25 15:00:07.107970,0.45
P0099,2025-07-09 15:00:07.107982,0.79
P0099,2025-07-11 15:00:07.107994,0.87
P0100,2025-05-30 15:00:07.108006,0.95
P0100,2025-06-04 15:00:07.108018,0.66
P0100,2025-06-22 15:00:07.108029,0.29
P0100,2025-06-23 15:00:07.108041,0.42
P0100,2025-05-26 15:00:07.108053,0.19
P0100,2025-06-01 15:00:07.108064,0.8
P0100,2025-06-10 15:00:07.108076,0.48
P0100,2025-07-02 15:00:07.108104,0.72
P0100,2025-05-18 15:00:07.108122,0.25
P0100,2025-05-23 15:00:07.108139,0.54
P0100,2025-05-30 15:00:07.108166,0.12
P0100,2025-05-22 15:00:07.108187,0.33
P0100,2025-05-28 15:00:07.108207,0.84
P0100,2025-06-17 15:00:07.108219,0.43
P0100,2025-06-22 15:00:07.108231,0.24
P0100,2025-06-08 15:00:07.108243,0.45
P0100,2025-07-08 15:00:07.108254,0.77
P0100,2025-05-14 15:00:07.108266,0.4
P0100,2025-07-11 15:00:07.108278,0.17
P0100,2025-07-06 15:00:07.108300,0.38
P0100,2025-07-08 15:00:07.108313,0.92
P0100,2025-06-29 15:00:07.108331,0.35
P0100,2025-05-24 15:00:07.108359,0.83
P0100,2025-05-25 15:00:07.108371,0.84
P0100,2025-06-26 15:00:07.108383,0.42
P0100,2025-05-22 15:00:07.108396,0.77
P0100,2025-06-26 15:00:07.108408,0.16
P0100,2025-06-05 15:00:07.108420,0.6
P0100,2025-05-31 15:00:07.108432,0.63
P0100,2025-06-01 15:00:07.108443,0.18
